Time,Unix,Text
20:50:26.620,1767318626.6220345,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes
20:50:28.796,1767318628.7968676,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny
20:50:31.067,1767318631.0695448,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny
20:50:45.948,1767318645.9498835,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny
20:52:11.397,1767318731.3986306,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the
20:52:14.320,1767318734.3220735,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off
20:52:17.192,1767318737.194261,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off
20:52:44.526,1767318764.5279868,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.
20:52:49.931,1767318769.9313054,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.
20:53:04.663,1767318784.6632276,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.
20:53:11.222,1767318791.2244785,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.   'cause I just want that on I want it making noise
20:53:13.032,1767318793.0333445,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.   'cause I just want that on I want it making noise saying things
20:53:18.397,1767318798.39886,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.   'cause I just want that on I want it making noise saying things umm
20:53:24.548,1767318804.550073,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.   'cause I just want that on I want it making noise saying things umm QQ
20:53:28.810,1767318808.8120534,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.   'cause I just want that on I want it making noise saying things umm QQ well just it shoots you
20:53:32.145,1767318812.147169,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.   'cause I just want that on I want it making noise saying things umm QQ well just it shoots you It's like a Sam's Beam sound it shoots you
20:53:39.488,1767318819.4900289,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.   'cause I just want that on I want it making noise saying things umm QQ well just it shoots you It's like a Sam's Beam sound it shoots you Umm
20:53:41.975,1767318821.9764006,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.   'cause I just want that on I want it making noise saying things umm QQ well just it shoots you It's like a Sam's Beam sound it shoots you Umm yeah
20:53:45.702,1767318825.703878,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.   'cause I just want that on I want it making noise saying things umm QQ well just it shoots you It's like a Sam's Beam sound it shoots you Umm yeah and then if you click it it gives you a satisfying
20:53:48.107,1767318828.108012,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.   'cause I just want that on I want it making noise saying things umm QQ well just it shoots you It's like a Sam's Beam sound it shoots you Umm yeah and then if you click it it gives you a satisfying notification
20:53:57.666,1767318837.6666532,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.   'cause I just want that on I want it making noise saying things umm QQ well just it shoots you It's like a Sam's Beam sound it shoots you Umm yeah and then if you click it it gives you a satisfying notification
20:54:09.609,1767318849.609178,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.   'cause I just want that on I want it making noise saying things umm QQ well just it shoots you It's like a Sam's Beam sound it shoots you Umm yeah and then if you click it it gives you a satisfying notification  If you click on the
20:54:21.954,1767318861.9556873,Is literally perfect and whenever you click in there it should also start the recording if it's not recorded sick dude we're doing it I really hope this is logging correctly it's fine it doesn't even you just figure out the data schema right we're live we're hearing we're talking OK now I feel like I would want to I don't think it should I don't think I should print like this It's going to end up being very it doesn't matter So those are transcripts and yeah then I would probably want to do this thing and then I think it would be Shema Gemini and what that would do would be bring  It would bring a browser with the thing a browser bring a browser to the front and then it would open just a completely new Gemini with a new chat and then it would put the it would put the cursor in the Gemini and then Or it could just record everything after Gemini and then when you say ? It sends yeah OK that seems like it would be simple It would be a it would be a switch statement right oh I could just copy all of this It would be a switch statement for different words so always Shema shema is always the one that like triggers the switch statement but one of the words should be Gemini one should be I'm sorry for I forget the Hebrew word for true no tree  And it's and it and it's so it's would be another command it's Shima Adez would be another one you could do  But yeah basically if I have it and then I can maybe film myself  Editing and using this thing   Or you could say something like Gemini Rewind Shima Gemini Shuv and it would kind of go back and it would Shema Gemini Shuv 5 minutes something like that and it would summarize what you were talking about for the last 5 minutes That's funny   Yeah I also need to make the the notification that goes off if it's off I also need to make something that just listens to see whether or not the Microsoft Transcription app is recording and if it's been more than 12 seconds then it sends out a notification.   'cause I just want that on I want it making noise saying things umm QQ well just it shoots you It's like a Sam's Beam sound it shoots you Umm yeah and then if you click it it gives you a satisfying notification  If you click on the Oh yeah if you if you start the recording once you start the recording then it will
